price_open,price_high,price_low,amount,price_close
2620.28,2644.58,2605.14,87777.76,2626.42
2599.29,2614.19,2497.92,117550.54,2526.82
2468.03,2537.41,2437.68,107745.07,2526.07
2562.39,2579.16,2544.95,104038.32,2549.18
2508.86,2582.16,2505.01,100089.14,2581.51
2593.4,2605.45,2585.85,100034.77,2593.17
2598.14,2627.1,2584.41,90997.35,2626.77
2627.85,2636.36,2601.5,90247.92,2608.17
2603.96,2617.17,2596.04,72200.6,2601.26
2601.99,2603.49,2556.86,76087.95,2559.47
2519.65,2538.27,2513.75,73771.9,2534.36
2534.57,2553.42,2507.78,65524.54,2515.86
2524.88,2554.18,2514.95,63210.7,2554.02
2562.41,2569.28,2536.26,70690.69,2541.09
2546.4,2616.3,2545.05,104570.3,2615.26
2602.21,2616.64,2593.24,81503.34,2612.19
2595.47,2595.47,2570.84,78406.74,2576.41
2592.6,2615.14,2563.69,79541.82,2566.6
2566.53,2574.42,2545.1,62236.27,2567.34
2569.8,2584.8,2547.86,59881.56,2556.04
2551.56,2557.31,2517.62,55969.02,2528.28
2510.1,2510.1,2478.2,56402.28,2478.74
2465.57,2482.24,2459.54,50140.33,2470.52
2480.94,2516.75,2475.22,61951.47,2516.09
2523.96,2524.38,2498.11,60046.84,2498.94
2506.97,2528.42,2487.15,53535.16,2497.75
2467.73,2477.08,2453.8,51851.7,2471.31
2478.59,2485.93,2439.37,54761.65,2484.83
2482.86,2496.57,2477.65,55860.9,2479.06
2490.18,2499.48,2475.76,49584.87,2482.34
2469.6,2469.6,2437.17,48599.67,2437.8
2433.72,2460.03,2426.7,47956.37,2447.75
2450.12,2517.67,2438.85,88188.03,2512.96
2491.21,2499.98,2442.46,74891.29,2443.06
2411.83,2440.75,2400.14,67947.2,2433.16
2416.23,2441.73,2384.64,58915.93,2393.18
2410.99,2423.91,2395.16,55315.1,2415.05
2427.29,2430.27,2383.4,55720.88,2392.06
2378.42,2387.54,2358.57,57021.45,2365.34
2368.4,2377.54,2348.22,46104.61,2359.22
2363.08,2368.15,2338.69,39926.41,2344.79
2401.74,2412.38,2323.41,62773.52,2348.52
2335.49,2421.69,2318.63,84438.39,2420
2412.83,2439.64,2406.28,82192.31,2438.79
2429.89,2437.59,2409.29,58276.06,2431.38
2434.49,2452.99,2424.73,57704.52,2440.4
2423.28,2425.65,2378.67,69338.91,2383.49
2387.83,2401.69,2374.42,53173.52,2377.51
2365.91,2368.64,2315.9,57867.76,2331.37
2330.51,2340.32,2313.78,43725.38,2317.27
2322.02,2371.09,2307.15,62971.55,2370.33
2366.4,2414.05,2357.39,83635.01,2409.67
2398.19,2448.98,2394.73,98578.02,2427.48
2432.47,2449.7,2426.32,75098.56,2435.61
2462.09,2483.76,2456.18,104186.69,2473.41
2470.25,2478.31,2455.21,81783.45,2468.25
2450.33,2491.36,2445.53,85052.78,2470.02
2437.87,2505.12,2433.72,102082.77,2504.11
2510.84,2535.24,2507.3,136305.62,2508.09
2525.24,2536.78,2512.9,99981.18,2528.29
2518.9,2536.18,2507.62,78893.5,2509.8
2514.26,2524.82,2500.02,76914.04,2503.84
2512.59,2527.7,2489.02,78141.6,2524.92
2498.59,2507.45,2478.14,85463.86,2479.54
2483.96,2496.53,2472.76,65005.13,2481.08
2498.67,2529.63,2496.34,82523.78,2528.71
2525.95,2534.06,2518.7,80497.34,2529.76
2529.07,2529.46,2456.86,92396.96,2466.96
2467.7,2482.53,2459.17,65902.7,2463.05
2448.39,2448.51,2411.04,70566.57,2416.56
2416.73,2419.24,2396.09,49511.11,2415.13
2400.98,2414.85,2387.83,50689.58,2412.63
2415.2,2418.56,2390.65,50043.36,2395.07
2379.15,2409.72,2370.7,51411.1,2397.55
2393.33,2403.94,2372.62,46246.21,2380.22
2383.89,2396.83,2372.16,46414.83,2383.03
2398.99,2413.33,2388.2,57068.88,2412.39
2406.33,2407.33,2319.44,72215.26,2333.41
2392.49,2423.56,2376.92,95200.52,2386.86
2374.9,2378.3,2344.85,57320.16,2360.66
2363.11,2363.13,2327.61,48641.22,2333.23
2326.66,2331.89,2310.16,42625.6,2325.91
2325.56,2339.85,2317.81,39767.46,2332.73
2329.91,2346.65,2302.64,49219.49,2329.82
2315.51,2331.26,2309.46,38885.2,2315.27
2312.15,2315.81,2290.26,36516.06,2291.55
2283.22,2285.81,2245.87,51593.33,2248.59
2241.39,2256.74,2224.73,38621.18,2228.52
2215.79,2216.91,2179.47,47305.13,2180.9
2179.51,2225.54,2170.75,50568.97,2224.84
2208.07,2221.45,2164.89,49717.68,2218.24
2209.7,2239.86,2206.52,46564.37,2215.93
2230.18,2237.47,2188.71,46125.53,2191.15
2178.57,2201.59,2149.42,48023.42,2186.3
2183.91,2219.79,2178.14,43478.78,2204.78
2193.66,2213.45,2186.07,36403.33,2190.11
2186.71,2196.97,2162.72,37400,2166.21
2157.65,2170.67,2134.02,40007.34,2170.01
2161.18,2181.96,2157.12,35989.66,2173.56
2177.52,2200.99,2177.52,42698.84,2199.42
2212,2217.52,2168.64,40632.92,2169.39
2160.9,2183.4,2145.56,46603.96,2148.45
2148.15,2164.32,2132.63,39465.87,2163.4
2164.74,2226.22,2148.45,62132.96,2225.89
2221.83,2288.63,2218.27,91045.9,2285.74
2282.91,2290.64,2265.19,74264.7,2276.05
2268.74,2295.22,2265.26,63945.88,2275.01
2277.08,2281.53,2225.74,64030.02,2244.58
2230.43,2241.26,2206.05,42884.79,2206.19
2206.53,2298.38,2196.12,77406.85,2298.38
2298.83,2311.58,2257.9,80655.24,2266.38
2266.08,2305.71,2259.34,63886.74,2296.08
2300.5,2322.89,2293.89,62906.42,2319.12
2324.49,2324.49,2284.29,51868.46,2285.04
2285.95,2296.38,2277.06,43777.52,2292.61
2288.07,2305.86,2263.34,48554.97,2268.08
2273.85,2312.56,2268.69,57682.36,2312.56
2306.66,2336.27,2300.98,70249.34,2330.41
2334.25,2341.58,2317.42,67305.62,2331.14
2319.42,2319.71,2278.83,58091.08,2291.9
2291.81,2350.97,2286.82,80885.7,2347.53
2344.22,2363.61,2333.94,89658.7,2349.59
2342.01,2368.98,2339.89,82222.47,2351.98
2332.06,2365.34,2325.03,77715.39,2351.86
2348.88,2352.47,2332.25,66294.93,2344.77
2340.46,2374.28,2335.1,87632.87,2366.7
2363.9,2373.8,2342.07,83758.45,2356.86
2366.63,2372.51,2344.76,65121.7,2357.18
2383.69,2388.01,2362.01,82306.94,2363.6
2365.49,2382.15,2345.05,74538.52,2381.43
2380.5,2404.44,2374.03,109092.24,2403.59
2401.74,2416.81,2396.71,105469.69,2409.55
2410.88,2439.98,2405.27,121550.21,2439.63
2447.41,2478.38,2444.63,144685.6,2447.06
2440.91,2458.65,2431.83,107000.29,2451.86
2446.23,2453.07,2426.33,91908.38,2428.49
2418.79,2437.87,2418.33,71067.89,2426.12
2430.1,2461.12,2430.1,96453.86,2460.69
2464.85,2469.84,2442.12,107604.38,2445
2439.78,2442,2406.06,100674.34,2410.45
2391.2,2413.7,2388.52,91730.69,2394.79
2401.1,2426.7,2401.1,93410.82,2420.28
2425.89,2440.51,2414.97,100411.48,2439.46
2438.55,2440.86,2420.84,108158.11,2434.86
2432.84,2457.22,2428.61,102576.93,2455.8
2464.92,2476.22,2382.84,170736.66,2391.23
2388.06,2403.74,2366.02,112260.88,2373.77
2377.76,2406.15,2368.31,102406,2404.74
2401.22,2412.34,2383.67,102981.66,2410.18
2407.54,2407.54,2376.03,94620.91,2376.84
2384.71,2396.72,2361.22,94949.64,2378.2
2376.99,2386.1,2364.13,76900.87,2375.77
2369.08,2371.26,2342.12,74138.71,2349.54
2349.09,2358,2339.14,54051.83,2350.6
2358.55,2363.77,2344.3,65159.97,2347.18
2341,2341.42,2281.43,78231.14,2284.88
2276.74,2280.96,2242.35,68018.1,2252.16
2256.04,2266.21,2246.25,55962.03,2262.79
2258.03,2303.82,2251.39,74602.34,2302.24
2299.06,2309.64,2291.56,68863.35,2306.55
2300.05,2304.65,2284.44,55129.72,2285.78
2281.02,2306.39,2258.85,63133.96,2305.86
2286.72,2319.05,2280.03,67516.5,2308.93
2310.48,2351.06,2307.84,87315.82,2350.86
2351.51,2369.7,2346.94,92321.43,2359.16
2346.31,2364.11,2342.2,73752.83,2357.03
2355.37,2363.01,2333.34,72470.71,2334.99
2341.14,2383.64,2337.86,93123.04,2380.85
2378.63,2386.98,2369.46,89960.92,2378.63
2374.66,2407.29,2372.13,101772.11,2406.86
2403.52,2411.51,2383.07,109412.43,2388.59
2380.24,2415.75,2350.4,117494.7,2388.83
2382.21,2411.42,2376.63,113070.08,2406.81
2408.56,2414.75,2393.26,104823.23,2404.7
2402.43,2408.42,2393.87,84016.07,2396.32
2421.08,2446.35,2407.79,123975.24,2438.44
2433.59,2441.95,2427.73,102185.84,2440.08
2437.47,2453.73,2427.97,102378.3,2452.01
2441.76,2451.95,2432.74,111395,2451.95
2451.58,2451.6,2431.02,104969.66,2448.88
2432.47,2432.47,2407.51,99521.22,2408.59
2409.95,2419.12,2402.2,81054.86,2410.23
2406.07,2415.98,2393.38,75815.76,2394.98
2408.26,2411.27,2377.98,89364.34,2380.73
2367.08,2376.59,2354.61,77334.73,2374.84
2369.3,2372.03,2344.5,74181.73,2346.19
2347.18,2383.31,2342.35,81458.44,2378.89
2364.9,2369.6,2338.24,78956.45,2344.52
2343.58,2360.39,2330.33,70052.97,2348.3
2355.73,2374.06,2354.87,75374.53,2373.31
2369.26,2378.08,2350.55,84886.66,2363.44
2359.68,2373.06,2344.58,76840.6,2350.97
2350.54,2355.81,2327.41,68024.54,2333.55
2325.32,2361.74,2309.07,86735.9,2361.37
2361,2393.28,2358.37,111363.65,2389.64
2385.39,2391.69,2378.13,84828.4,2384.67
2370.01,2382.99,2362.31,75383.46,2372.23
2373.22,2388.09,2365.44,77078.14,2373.44
2346.98,2348.2,2308.23,86903.3,2308.55
2313.74,2323.3,2304.05,64099.74,2311.92
2315.56,2323.11,2301.03,58562.08,2309.56
2324.67,2328.67,2288.67,59646.4,2293.13
2306.22,2306.88,2276.71,63755.91,2281.45
2282.89,2311.77,2278.16,60177.22,2305.86
2295.07,2298.95,2280.95,55298.59,2289.79
2289.71,2319.71,2284.65,73945.58,2318.92
2306.78,2314.59,2293.07,68928.75,2295.95
2299.78,2314.24,2283.4,67855.91,2306.85
2313.53,2325.05,2309.71,60309.4,2316.05
2313.46,2313.46,2298.39,57869.6,2300.8
2300.41,2304.46,2291.54,50568.12,2292.88
2288.45,2288.45,2253.79,54696.86,2260.88
2253.51,2253.51,2223.05,54809.34,2224.11
2214.65,2229.24,2203.94,47281.4,2222.07
2219.94,2233.54,2213.32,45220.31,2216.93
2220.24,2224.16,2195.36,50299.74,2195.84
2190.58,2226.49,2188.72,55964.66,2225.43
2234.32,2234.87,2215.36,60638.96,2226.11
2225.57,2244.83,2219.05,60441.04,2229.19
2233.34,2239.27,2219.45,52367.38,2227.32
2218.22,2218.22,2192.65,52088.15,2201.35
2203.73,2227.47,2185.52,70766.42,2223.58
2210.71,2216.7,2168.61,69313.22,2170.81
2166.95,2178.2,2156.73,53225.56,2164.44
2160.02,2176.49,2156.6,53413.03,2175.38
2172.06,2197.04,2152.68,79627.36,2185.49
2180.17,2198.66,2177.92,56114.76,2185.9
2187.89,2188.06,2146.15,62714.72,2147.96
2142.43,2165.34,2141.48,52050.62,2161.19
2159.86,2170.3,2138.79,59282.12,2169.1
2164.27,2197.79,2159.94,68350.74,2184.84
2180.01,2185.73,2162.06,54549.97,2168.64
2154.17,2154.17,2135.56,47984.5,2141.4
2132.32,2158.95,2131.01,46650.47,2146.59
2141.04,2151.45,2132.83,41112.4,2136.15
2134.99,2147.66,2124.16,44906.17,2126
2132.01,2139.15,2120.63,46680.22,2128.76
2128.16,2137.74,2107.63,42406.11,2109.91
2109.33,2116.9,2100.25,43470.82,2103.63
2101.72,2130.71,2101.71,44407.56,2123.36
2120.15,2126.46,2103.5,41781.3,2111.18
2113.96,2133.27,2108.33,43755.34,2132.8
2129.15,2158.68,2127.26,61162.42,2154.92
2153.09,2159.68,2148.9,61939.17,2157.62
2158.98,2168.73,2153.02,62324.85,2160.99
2159.43,2175.55,2148.69,65269.64,2174.1
2172.96,2176.8,2165.28,60929.04,2168.81
2164.04,2164.04,2134.55,63097.89,2136.08
2137.05,2144.01,2119.25,59676.96,2142.52
2138.28,2139.14,2118.5,45974.55,2118.95
2116.08,2122.68,2109.66,38983.89,2112.2
2111.65,2120.71,2100.79,39157.48,2114.89
2102.23,2110.78,2089.02,39258.12,2106.96
2106.38,2124.2,2103.07,51476.98,2118.27
2118.88,2121.15,2097.61,48951.23,2107.71
2106.96,2118.74,2097.08,50332.4,2113.07
2108.36,2109.82,2089.22,49673.67,2092.1
2085.37,2085.37,2055.38,47863.25,2055.71
2054.97,2083.96,2052.49,42097.86,2073.15
2066.82,2073.95,2051.77,41622.14,2053.24
2044.03,2060.19,2032.54,50764.22,2052.59
2046.29,2059.3,2044.65,35269.79,2047.52
2044.83,2066.78,2041.16,47911.48,2059.15
2060.61,2063.82,2039.27,47574.48,2043.65
2038.87,2048.32,2029.05,44886.47,2037.68
2040.67,2052.95,2036.37,42728.54,2051.92
2062.99,2145,2062.99,111136.7,2127.76
2128.07,2140.17,2120.49,86110.74,2134.89
2127.52,2127.52,2107.22,65762.86,2120.55
2129.69,2137.89,2109.14,69157.41,2126.55
2123.84,2130.08,2110,64590.83,2110.38
2127.39,2136.23,2111.12,76179.41,2123.85
2120.62,2121.58,2077.48,62461.14,2078.5
2069.34,2074.76,2053.66,43632.38,2059.54
2061.06,2069.95,2055.2,43550.88,2067.83
2060.31,2060.31,2023.09,53959.07,2024.84
2020.55,2041.95,2018.26,47695.12,2026.69
2015.77,2040.85,2005.26,45575.6,2033.19
2028.63,2039.1,2021.81,38445.16,2029.29
2027.86,2033.04,1999.48,38415.07,2004.17
2003.1,2068.07,2002.32,60338.94,2056.32
2042.89,2089.63,2040.35,64802.32,2086.17
2084.85,2096.26,2063.09,44793.73,2074.42
2081.59,2119.34,2081.59,67520.38,2115.23
2111.59,2121.99,2102.53,60531.57,2119.94
2114.23,2117.84,2101.14,56744.44,2102.87
2109.07,2127.31,2092.51,51434.04,2104.93
2105.02,2107.2,2085.12,42308.63,2098.7
2097.05,2111.78,2089.7,47242.2,2098.81
2104.28,2113.16,2088.04,47070.6,2105.62
2108.5,2137.69,2107.49,65711.76,2131.69
2129.82,2136.87,2125.74,50605.6,2128.3
2118.52,2138.03,2112.75,47534.44,2132.76
2132.11,2136.22,2111.92,54013.09,2114.45
2106.83,2124,2104.67,49728.09,2115.99
2114.76,2128.74,2100.61,55690.22,2101.58
2100.1,2102.16,2058.06,54248.87,2066.21
2061.85,2068.24,2053.09,39078.11,2058.94
2059.2,2075.91,2054.26,42767.34,2062.35
2061.12,2070.48,2053.58,43159.09,2068.88
2070.02,2109.5,2069.95,62606.64,2104.43
2105.45,2119.22,2096.53,55869.88,2117.05
2113.33,2123.33,2104.58,53222.13,2114.03
2113.66,2114.79,2078.47,53698,2106
2102.42,2112.63,2093.29,47163.78,2105.73
2091.25,2092.57,2070.65,49276.1,2071.51
2066.5,2077.23,2062.42,39065.36,2069.07
2069.21,2079.57,2061.84,42083.75,2079.27
2078.13,2078.13,2044.04,44605.16,2047.89
2047.26,2056.49,2040.17,35883.69,2055.42
2045.46,2053.56,2029.87,37082.8,2030.29
2026.56,2028.69,2001.72,36821.29,2014.73
2013.25,2018.38,1995.72,36090.72,2016.98
2020.43,2023.61,2004.17,33372.96,2008.92
2008.21,2031.15,1995.17,39658.62,2030.32
2021.21,2023.09,2009.72,33727.41,2015.61
2020.02,2034.88,2017,38278.38,2027.38
2023.34,2027.27,2014.03,33110.72,2017.46
2012.08,2014.21,1990.34,39089.18,1991.17
1984.48,1984.86,1968.21,34492.57,1973.52
1972.93,1980.56,1961.82,33179.66,1963.49
1961.82,1983.42,1959.33,37739.11,1980.12
1977.25,1988.19,1957.88,43027.55,1959.77
1956.62,1980.12,1949.46,43054.55,1975.14
1973.11,2040.6,1970.2,85475.97,2031.91
2029.56,2036.61,2018.38,58452.53,2029.24
2028.77,2065.75,2023.96,82158.98,2061.79
2067.32,2087.01,2064.62,81469.44,2083.77
2077.56,2088.64,2070.19,67930.37,2074.7
2073.27,2085.93,2066.39,57115.14,2082.73
2077.42,2081.36,2059.47,52179.64,2061.48
2062.69,2152.5,2062.54,117707.1,2150.63
2152.1,2169.57,2151.94,110556.7,2160.34
2155.86,2183.71,2144.73,99028.9,2162.46
2158.67,2175.4,2154.29,75813.18,2162.24
2156.19,2174.82,2142.95,80073.49,2168.35
2169.57,2190.4,2148.17,84574.35,2153.31
2150.65,2170.39,2149.83,67970.65,2159.05
2154.32,2220.26,2146.86,114873.96,2213.61
2211.59,2220.48,2206.79,97153.77,2219.13
2223.66,2234.72,2204.79,100393.98,2205.9
2207.91,2234.87,2204,91970.15,2233.25
2236.46,2269.51,2236.46,105541.83,2269.13
2289.51,2296.11,2256.56,114627.76,2276.99
2271.66,2293.32,2266.86,96872.86,2285.36
2284.65,2289.14,2262.98,106428.76,2276.07
2271.3,2283.9,2259.05,102823.1,2275.34
2274.38,2295.48,2268.65,98236.4,2283.66
2285.19,2290.21,2234.95,101550.95,2243
2236.29,2317.62,2235.11,123614.93,2311.74
2312.47,2332.78,2309.32,141013.97,2325.68
2322.16,2326.76,2279.51,133107.7,2309.5
2305.14,2305.6,2275.88,103214.06,2284.91
2295.81,2324.51,2285.97,105391.54,2317.07
2321.49,2329.58,2305.1,113016.06,2328.22
2326.49,2335.81,2301.3,123370.05,2315.14
2308.52,2325.12,2296.49,96956.22,2320.91
2320.26,2362.94,2287.3,135604.34,2302.6
2300,2308.38,2288.26,80267.39,2291.3
2295.35,2346.92,2295.35,116916.37,2346.5
2347.22,2363.8,2337.35,124916.97,2358.98
2360.75,2383.76,2347.89,124856.04,2382.48
2383.43,2391.82,2371.23,116205.04,2385.42
2377.41,2421.15,2369.57,125554.96,2419.02
2425.92,2440.38,2417.59,152533.7,2428.15
2411,2437.42,2403.3,127096.11,2433.13
2432.68,2441.73,2427.7,104583.54,2434.48
2430.69,2433.89,2394.22,109335.07,2418.53
2416.62,2443.03,2414.4,98965.22,2432.4
2441.91,2444.8,2415.43,103657.02,2421.56
2420.26,2427.08,2373.53,106330.94,2382.91
2383.49,2397.94,2370.61,97222.3,2397.18
2378.82,2378.82,2309.17,126627.83,2325.95
2322.94,2330.88,2308.76,87579.82,2314.16
2320.62,2338.78,2315.01,77642.34,2325.82
2313.74,2340.71,2289.89,105917.19,2293.34
2297.77,2324.63,2292.03,88262.93,2313.22
2322.32,2366.16,2308.92,115918.27,2365.59
2364.54,2369.65,2330.86,111531.11,2359.51
2332.08,2333.54,2259.25,143046.51,2273.4
2274.81,2328.14,2270.1,116721.19,2326.31
2333.62,2351.44,2321.6,125364.8,2347.18
2340.44,2352.02,2304.27,126085.9,2324.29
2326.42,2333.67,2314.59,88438.61,2318.61
2314.68,2320.96,2296.58,73919.94,2310.59
2309.16,2333.29,2264.83,100637.1,2286.61
2282.17,2286.33,2253.25,77688.95,2263.97
2255.77,2276.22,2253.31,69218.59,2270.28
2269.32,2312.08,2250,101578.1,2278.4
2267.29,2276.05,2239.21,81486.18,2240.02
2244.26,2261.31,2232.02,75512.07,2257.43
2257.74,2317.86,2257.42,113974.26,2317.37
2318.21,2330.81,2311.6,104786.06,2324.24
2321.4,2332,2314.97,85951.32,2328.28
2334.74,2344.89,2319.91,85418.62,2326.72
2318.58,2319.99,2281.12,91811.33,2297.67
2299.38,2323.48,2289,85708.42,2301.26
2273.55,2273.55,2232.91,107593.51,2236.3
2238.49,2246.87,2228.81,73358.18,2236.62
2229.46,2243.95,2227.31,66997.54,2234.4
2234.9,2253.42,2220.44,77596.66,2227.74
2232.69,2241.34,2217.25,68801.36,2225.3
2196.24,2212.59,2180.67,73666.17,2211.59
2215.47,2234.73,2215.47,73135.03,2225.77
2224.93,2233.04,2212.56,71090.22,2226.13
2236.98,2242.48,2217.26,62132.7,2219.55
2218.1,2226.26,2204.44,56196.88,2206.78
2199.91,2204.99,2177.39,58162.18,2181.94
2169.63,2196.43,2165.78,66955.84,2194.85
2195.03,2197.51,2178.47,59986.56,2193.8
2181.82,2206.03,2175.44,61888.12,2197.6
2201.12,2250.11,2200.58,95383.02,2244.64
2236.4,2245.12,2232.26,82245,2242.17
2242.62,2242.62,2182.81,82217.52,2184.54
2187.35,2226.12,2184.11,78977.21,2218.32
2213.19,2224.63,2191.85,84483.24,2199.31
2203.89,2210.58,2173.86,65251.51,2177.91
2170.78,2179.65,2161.14,59877.61,2174.12
2179.05,2222.81,2179.05,78315.7,2205.5
2212.5,2236.07,2212.5,81625.61,2231.17
2227.86,2240.26,2219.44,79040.93,2235.58
2242.39,2255.21,2235.42,81390.85,2246.3
2246.96,2247.86,2221.38,91165.3,2232.97
2228.82,2247.67,2225.81,81280.14,2246.83
2247.68,2250.85,2231.36,79191.48,2241.92
2238.9,2239.93,2205.87,75660.47,2217.01
2217.09,2225.19,2213.58,66658.26,2224.8
2221.34,2252.87,2210.77,102255.27,2251.81
2249.81,2288.09,2248.41,111248.81,2282.87
2286.33,2309.39,2281.9,128843.53,2299.99
2297.11,2305.3,2290.12,113025.22,2305.11
2303.75,2314.18,2292.43,115290.46,2302.4
2293.81,2304.95,2274.1,111052.06,2275.67
2281.45,2292.6,2270.25,92021.53,2288.53
2286.66,2301.7,2283.94,99920.16,2293.08
2293.4,2322.1,2281.47,120352.5,2321.32
2323.54,2334.34,2321.17,114311.55,2324.02
2316.25,2325.72,2310.49,103546.77,2317.75
2320.74,2325.53,2299.37,100703.98,2300.6
2300.21,2313.43,2294.11,91648.61,2299.25
2297.1,2297.1,2264.76,92377.18,2272.42
2270.71,2276.87,2260.87,71142.68,2270.93
2264.43,2266.69,2240.07,75261.58,2242.11
2242.26,2250.63,2205.07,81058.35,2210.9
2190.1,2190.1,2126.22,79714.53,2148.36
2150.06,2163.85,2142.78,68747.76,2162.04
2165.99,2169.36,2147.03,68440.14,2156.22
2158.55,2161.68,2138.35,63582.68,2159.29
2150.82,2150.82,2115.79,67080.57,2143.45
2132.81,2132.81,2082.83,68164.54,2084.02
2058.98,2085.86,2042.88,67440.06,2073.1
2068.86,2068.86,1958.4,87969.84,1963.24
1948.32,1963.57,1849.65,104743.63,1959.51
1954.47,1959.16,1922.82,80892.69,1951.5
1955.13,1980.54,1942.37,84260.41,1950.01
1935.52,1987.98,1925.65,77513.87,1979.21
1965.99,1995.92,1957.57,62711.81,1995.24
1992.89,2007.62,1978.43,73980.84,2006.56
1996.51,1996.54,1965.52,76682.44,1994.27
1982.87,2022.14,1974.1,82685.49,2006.1
2006.19,2021.54,2002.37,75137.51,2007.2
1983.22,1983.22,1953.12,67187.83,1958.27
1953.6,1969.15,1946.37,52223.18,1965.45
1962.84,2009.36,1960.28,72807.81,2008.13
2011.02,2092.87,2010.4,131049.06,2072.99
2068.04,2074.86,2036.05,102972.66,2039.49
2046.12,2076.67,2037.25,88023.34,2059.39
2054.6,2066.36,2038.54,82870.9,2065.72
2061.19,2075.81,2043.23,87993.98,2044.92
2038.4,2043.37,2016.9,76618.53,2023.4
2025.32,2035.22,1990.25,87481.52,1992.65
1977.73,2005.47,1970.64,69649.5,2004.76
2008.96,2051.53,2005.09,92711.26,2043.88
2035.69,2042.77,2010.42,93700.58,2033.33
2037.34,2045.37,2016.43,86249.52,2021.17
2013.19,2021.57,2000.8,65538.62,2010.85
1997.84,1997.84,1969.85,65866.98,1976.31
1981.45,2006.23,1965.36,66157.86,1990.06
2000.79,2015.47,1987.88,59394.34,1993.8
2000.82,2029.93,1997.06,77395.28,2029.07
2039.51,2047.08,2025.65,78906.26,2029.42
2031.72,2050.91,2025.23,73277.1,2050.48
2043.65,2066.74,2034.96,88690.56,2060.5
2056.37,2069.56,2043.75,91260.3,2046.78
2044.44,2058.56,2037.25,71954.93,2044.9
2052.24,2061.71,2030.13,83036.02,2052.24
2058.42,2102.35,2055.72,116489.71,2101.28
2101.32,2106.4,2093.8,96430.37,2106.16
2109.23,2122.97,2093.04,95791.17,2100.14
2099.28,2108.41,2079.97,84735.66,2081.88
2075.98,2198.85,2061.65,123125.13,2068.45
2055.13,2091.13,2052.7,81501.38,2085.6
2081.97,2098.98,2066.07,89117.93,2072.6
2076.27,2076.32,2056.91,72860.72,2072.96
2069.31,2083.33,2062.37,76018.38,2067.12
2075.93,2079.85,2029.37,94571.63,2057.46
2061.42,2097.34,2056.13,99157.9,2096.47
2095.44,2105.38,2090.43,104591.62,2103.57
2092.31,2113.82,2080.86,132239.1,2101.3
2108.44,2110.89,2088.24,105259.33,2097.23
2097.22,2114.39,2089.1,132055.68,2098.38
2104.09,2108.68,2078.46,121084.66,2098.45
2100.45,2123.85,2095.46,112421.23,2123.11
2121.68,2133,2115.75,116457.42,2127.62
2125.25,2127.86,2115.24,105776.5,2122.43
2119.33,2143.24,2119.02,119152.34,2139.99
2151.35,2218.53,2151.35,178881.74,2212.52
2214.81,2238.55,2202.82,191083.87,2237.98
2244.96,2258.08,2233,195427.63,2241.27
2236.17,2270.27,2226.29,167300.58,2255.61
2251.46,2259.42,2228.48,140600.13,2236.22
2244.46,2248.47,2226.17,133580.63,2231.4
2230.39,2230.93,2184.92,132460.43,2185.56
2185.94,2195.9,2172.04,101333.09,2191.85
2199.36,2223.07,2198.34,121468.26,2221.04
2219.47,2219.54,2187.24,143330.96,2207.53
2206.23,2217.97,2193.72,143779.98,2198.51
2192.23,2192.23,2154.72,125680.36,2155.81
2150.96,2165.78,2149.59,97811.68,2160.03
2167.73,2176.3,2165.16,88982.76,2174.67
2171.9,2200.02,2161.49,114992.02,2198.2
2191.39,2212.35,2185.18,117966.14,2211.77
2214.41,2214.59,2186.48,136575.15,2190.93
2201.41,2228.87,2200.53,142271.94,2228.15
2232.22,2242.98,2226.4,151626.94,2237.77
2237.93,2240.25,2221.14,138541.63,2233.41
2228.11,2228.11,2183.4,138165.5,2193.07
2201.71,2211.03,2183.25,113138.85,2188.54
2188.71,2203.29,2184.36,90814.18,2193.78
2198.11,2230.28,2190.39,123936.34,2229.24
2227.34,2227.34,2204.24,134994.86,2210.65
2213.27,2226.85,2177.73,125789.86,2183.11
2178.82,2183.41,2159.87,90001.86,2164.32
2163.69,2170.61,2122.68,99671.7,2132.96
2135.88,2140.96,2123.07,77889.33,2133.87
2135.23,2163.66,2093.2,117347.75,2128.86
2126.69,2161.94,2121.84,95233.75,2160.46
2155.51,2155.51,2137.47,88638.83,2141.61
2139.88,2157.31,2132.63,76271.86,2149.56
2156.09,2160.58,2143.21,66306,2149.63
2139.84,2158.15,2124.85,77963.32,2157.24
2149.39,2166.17,2138.78,86547.13,2139.61
2136.63,2141.6,2119.19,70177.47,2129.4
2120.92,2128.58,2103.51,70325.22,2106.13
2103.3,2117.28,2093.63,59934.06,2109.47
2110.72,2127.94,2108.4,67951.26,2126.77
2117.89,2117.91,2086.01,73376.06,2087.94
2087.12,2102.38,2078.99,72089.88,2100.51
2100.9,2153.21,2100.79,113364.46,2135.83
2147.37,2198.32,2143.77,143246.24,2197.22
2198.32,2203.3,2186.11,115941.88,2193.13
2201.47,2207.11,2186.64,104820.42,2206.61
2197.01,2206.53,2177.74,120005,2205.77
2206.47,2211.07,2188.77,102450.2,2196.38
2186.06,2209.15,2181.42,96747.31,2186.12
2184.33,2192.58,2176.18,84536.64,2183.07
2181.73,2207.62,2176.85,102163.49,2201.07
2204.38,2234.39,2202.62,119645.44,2219.37
2221.62,2224.94,2212.26,97834.02,2220.5
2203.12,2231.92,2172.63,151936.16,2207.37
2196.82,2227.93,2193.25,100776.66,2222.67
