date,price_open,price_high,price_low,price_close,amount
41498,2058.42,2102.35,2055.72,2101.28,116489.71
41499,2101.32,2106.4,2093.8,2106.16,96430.37
41500,2109.23,2122.97,2093.04,2100.14,95791.17
41501,2099.28,2108.41,2079.97,2081.88,84735.66
41502,2075.98,2198.85,2061.65,2068.45,123125.13
41505,2055.13,2091.13,2052.7,2085.6,81501.38
41506,2081.97,2098.98,2066.07,2072.6,89117.93
41507,2076.27,2076.32,2056.91,2072.96,72860.72
41508,2069.31,2083.33,2062.37,2067.12,76018.38
41509,2075.93,2079.85,2029.37,2057.46,94571.63
41512,2061.42,2097.34,2056.13,2096.47,99157.9
41513,2095.44,2105.38,2090.43,2103.57,104591.62
41514,2092.31,2113.82,2080.86,2101.3,132239.1
41515,2108.44,2110.89,2088.24,2097.23,105259.33
41516,2097.22,2114.39,2089.1,2098.38,132055.68
41519,2104.09,2108.68,2078.46,2098.45,121084.66
41520,2100.45,2123.85,2095.46,2123.11,112421.23
41521,2121.68,2133,2115.75,2127.62,116457.42
41522,2125.25,2127.86,2115.24,2122.43,105776.5
41523,2119.33,2143.24,2119.02,2139.99,119152.34
41526,2151.35,2218.53,2151.35,2212.52,178881.74
41527,2214.81,2238.55,2202.82,2237.98,191083.87
41528,2244.96,2258.08,2233,2241.27,195427.63
41529,2236.17,2270.27,2226.29,2255.61,167300.58
41530,2251.46,2259.42,2228.48,2236.22,140600.13
41533,2244.46,2248.47,2226.17,2231.4,133580.63
41534,2230.39,2230.93,2184.92,2185.56,132460.43
41535,2185.94,2195.9,2172.04,2191.85,101333.09
41540,2199.36,2223.07,2198.34,2221.04,121468.26
41541,2219.47,2219.54,2187.24,2207.53,143330.96
41542,2206.23,2217.97,2193.72,2198.51,143779.98
41543,2192.23,2192.23,2154.72,2155.81,125680.36
41544,2150.96,2165.78,2149.59,2160.03,97811.68
41547,2167.73,2176.3,2165.16,2174.67,88982.76
41555,2171.9,2200.02,2161.49,2198.2,114992.02
41556,2191.39,2212.35,2185.18,2211.77,117966.14
41557,2214.41,2214.59,2186.48,2190.93,136575.15
41558,2201.41,2228.87,2200.53,2228.15,142271.94
41561,2232.22,2242.98,2226.4,2237.77,151626.94
41562,2237.93,2240.25,2221.14,2233.41,138541.63
41563,2228.11,2228.11,2183.4,2193.07,138165.5
41564,2201.71,2211.03,2183.25,2188.54,113138.85
41565,2188.71,2203.29,2184.36,2193.78,90814.18
41568,2198.11,2230.28,2190.39,2229.24,123936.34
41569,2227.34,2227.34,2204.24,2210.65,134994.86
41570,2213.27,2226.85,2177.73,2183.11,125789.86
41571,2178.82,2183.41,2159.87,2164.32,90001.86
41572,2163.69,2170.61,2122.68,2132.96,99671.7
41575,2135.88,2140.96,2123.07,2133.87,77889.33
41576,2135.23,2163.66,2093.2,2128.86,117347.75
41577,2126.69,2161.94,2121.84,2160.46,95233.75
41578,2155.51,2155.51,2137.47,2141.61,88638.83
41579,2139.88,2157.31,2132.63,2149.56,76271.86
41582,2156.09,2160.58,2143.21,2149.63,66306
41583,2139.84,2158.15,2124.85,2157.24,77963.32
41584,2149.39,2166.17,2138.78,2139.61,86547.13
41585,2136.63,2141.6,2119.19,2129.4,70177.47
41586,2120.92,2128.58,2103.51,2106.13,70325.22
41589,2103.3,2117.28,2093.63,2109.47,59934.06
41590,2110.72,2127.94,2108.4,2126.77,67951.26
41591,2117.89,2117.91,2086.01,2087.94,73376.06
41592,2087.12,2102.38,2078.99,2100.51,72089.88
41593,2100.9,2153.21,2100.79,2135.83,113364.46
41596,2147.37,2198.32,2143.77,2197.22,143246.24
41597,2198.32,2203.3,2186.11,2193.13,115941.88
41598,2201.47,2207.11,2186.64,2206.61,104820.42
41599,2197.01,2206.53,2177.74,2205.77,120005
41600,2206.47,2211.07,2188.77,2196.38,102450.2
41603,2186.06,2209.15,2181.42,2186.12,96747.31
41604,2184.33,2192.58,2176.18,2183.07,84536.64
41605,2181.73,2207.62,2176.85,2201.07,102163.49
41606,2204.38,2234.39,2202.62,2219.37,119645.44
41607,2221.62,2224.94,2212.26,2220.5,97834.02
41610,2203.12,2231.92,2172.63,2207.37,151936.16
41611,2196.82,2227.93,2193.25,2222.67,100776.66
41612,2219.97,2260.87,2215.92,2251.76,135497.95
41613,2252.72,2255.26,2239.14,2247.06,105837.3
41614,2242.56,2248.15,2228.63,2237.11,92254.76
41617,2241.79,2249.17,2231.73,2238.2,84432.48
41618,2239.86,2250.5,2231.68,2237.49,95556.3
41619,2228.63,2228.63,2193.16,2204.17,94389.3
41620,2199.32,2214.55,2194.9,2202.8,76003.33
41621,2188.26,2204.64,2183.84,2196.08,72637.5
41624,2197.23,2201.7,2159.99,2160.86,86422.96
41625,2161.54,2165.54,2146.31,2151.08,66921.6
41626,2150.41,2156.59,2142.62,2148.28,55420.6
41627,2153.67,2159.14,2126.25,2127.79,61496.94
41628,2128.37,2131.74,2082.86,2084.79,72198.2
41631,2089.54,2099.52,2068.54,2089.71,58435.62
41632,2094.07,2111.81,2079.81,2092.91,61697.07
41633,2095.02,2107.23,2088.3,2106.35,58136.85
41634,2102.66,2102.66,2070.55,2073.1,66767.12
41635,2074.59,2110.36,2069.59,2101.25,66394.44
41638,2108.88,2112.01,2095.06,2097.53,63038.94
41639,2090.68,2120.27,2087.42,2115.98,71456.28
41641,2112.13,2113.11,2101.02,2109.39,61921.36
41642,2101.54,2102.17,2075.9,2083.14,72372.23
41645,2078.68,2078.68,2034.01,2045.71,72895.39
41646,2034.22,2052.28,2029.25,2047.32,54638.64
41647,2047.26,2062.95,2037.11,2044.34,62941.43
41648,2041.77,2057.2,2026.45,2027.62,67605.66
41649,2023.54,2029.3,2008.01,2013.3,61044.55
41652,2014.98,2027.18,2000.4,2009.56,55616.75
41653,2007.16,2027.43,2001.14,2026.84,56687.62
41654,2024.23,2027.41,2010.2,2023.35,57740.36
41655,2022.54,2034.71,2014.41,2023.7,62829.76
41656,2017.52,2017.87,2001.33,2004.95,57039.56
41659,2001.89,2005.94,1984.82,1991.25,48298.78
41660,1992.02,2014.15,1992.02,2008.31,52017.92
41661,2009.97,2052.34,2008.93,2051.75,84126.66
41662,2048.33,2052.53,2039.05,2042.18,76083.33
41663,2037.67,2060.99,2034.45,2054.39,82346.18
41666,2044.27,2044.85,2029.63,2033.3,81914.22
41667,2036.4,2047.13,2026.99,2038.51,65751.6
41668,2042.18,2051.58,2039.77,2049.91,67694.12
41669,2045.93,2045.93,2031.47,2033.08,58264.5
41677,2022.32,2044.73,2014.7,2044.5,67829.92
41680,2049.98,2087.98,2049.98,2086.07,112722.92
41681,2086.18,2111.06,2082.52,2103.67,125266.78
41682,2103.83,2110.9,2096.51,2109.96,110804.07
41683,2106.93,2122.83,2096.97,2098.4,124377.06
41684,2097.32,2116.19,2095.09,2115.85,97399.67
41687,2124.88,2136.45,2117.69,2135.42,126213.75
41688,2134.14,2134.14,2113.13,2119.07,129786.97
41689,2116.92,2152.96,2111.17,2142.55,127818.45
41690,2152.89,2177.98,2136.48,2138.78,130938.44
41691,2131.59,2132.7,2098.33,2113.69,99514.29
41694,2099.72,2099.72,2058.79,2076.69,107202.45
41695,2077.28,2087.62,2026.54,2034.22,127823.83
41696,2026.61,2041.63,2014.38,2041.25,96117.7
41697,2045.1,2068.31,2036.39,2047.35,112875.75
41698,2040.62,2058.49,2020.94,2056.3,95684.07
41701,2052.08,2078.33,2047.07,2075.24,104980.6
41702,2068.11,2074.02,2050.13,2071.47,101116.31
41703,2073.3,2074.82,2050.18,2053.08,91623.34
41704,2050.03,2065.79,2030.95,2059.58,92561.45
41705,2058.38,2079.49,2050.47,2057.91,89332.14
41708,2042.35,2042.63,1995.55,1999.07,95032.99
41709,1994.42,2008.07,1985.6,2001.16,76870.33
41710,1996.24,2011.06,1974.38,1997.69,79293.07
41711,2000.7,2029.12,1996.53,2019.11,77979.06
41712,2008.83,2017.91,1990.98,2004.34,69925.89
41715,2009.88,2024.37,1999.25,2023.67,72017.78
41716,2026.22,2034.92,2020.41,2025.2,83580.46
41717,2019.98,2022.18,2002.44,2021.73,79473.24
41718,2017.22,2030.85,1993,1993.48,88630.98
41719,1987.68,2052.47,1986.07,2047.62,109438.06
41722,2050.83,2074.06,2043.33,2066.28,110244.5
41723,2063.32,2079.55,2057.49,2067.31,100173.66
41724,2070.57,2074.57,2057.65,2063.67,80463.45
41725,2060.81,2073.98,2042.71,2046.59,94996.46
41726,2046.85,2060.13,2035.24,2041.71,94221.96
41729,2043.05,2048.13,2024.19,2033.31,71573.69
41730,2031.01,2050.68,2028.1,2047.46,64512.64
41731,2049.42,2060.78,2046.74,2058.99,77940.64
41732,2063.5,2066.01,2037.45,2043.7,79480.9
41733,2037.55,2060.1,2035.22,2058.83,66368.65
41737,2054.53,2102.45,2052.9,2098.28,107966.36
41738,2100.65,2108.75,2095.64,2105.24,87366.78
41739,2105.88,2146.67,2098.08,2134.3,129842.34
41740,2130.37,2138.65,2120.18,2130.54,111636.81
41743,2127.41,2134.43,2116.61,2131.54,86591.71
41744,2125.9,2125.9,2098.15,2101.6,91135.36
41745,2097.21,2112.05,2092.16,2105.12,75099.48
41746,2108.95,2110.72,2095.71,2098.89,74257.03
41747,2091.48,2099.64,2081.19,2097.75,72555.98
41750,2085.98,2103.08,2065.23,2065.83,81654.55
41751,2062.79,2073.66,2047.33,2072.83,82468.1
41752,2068.08,2076.35,2059.11,2067.38,66156.17
41753,2064.16,2075.76,2056.19,2057.03,64407.53
41754,2060.54,2065.64,2035.57,2036.52,74155.88
41757,2033.34,2035.99,2000.14,2003.49,68541.5
41758,2001.9,2021.68,1997.64,2020.34,56776.48
41759,2020.44,2029.54,2016.58,2026.36,57677.36
41764,2022.18,2028.96,2007.35,2027.35,60093.49
41765,2024.26,2038.71,2021.49,2028.04,57548.11
41766,2023.15,2024.63,2008.45,2010.08,57558.05
41767,2006.85,2036.94,2005.69,2015.27,59529.36
41768,2016.5,2020.45,2001.3,2011.14,57505.38
41771,2022.93,2055.51,2016.64,2052.87,88097
41772,2055.08,2061.06,2043.55,2050.73,73741.72
41773,2049.27,2056.57,2042.74,2047.91,56455.29
41774,2044.38,2047.32,2022.86,2024.97,59773.44
41775,2023.6,2027.76,2012.69,2026.5,51625.88
41778,2023.01,2023.27,1996.02,2005.18,52975.24
41779,2011.85,2018.16,2002.76,2008.12,49549.02
41780,2001.31,2025.19,1991.06,2024.95,48415.1
41781,2023.15,2041.96,2018.88,2021.29,59501.66
41782,2020.12,2034.57,2017.74,2034.57,51464.94
41785,2042.03,2045.38,2035.09,2041.48,59840.43
41786,2039.79,2044.15,2032.84,2034.57,55920.52
41787,2034.56,2052.66,2029.34,2050.23,68602.22
41788,2051.84,2057.08,2039.24,2040.6,69472.51
41789,2040.39,2046.96,2031.37,2039.21,62353.64
41793,2039.2,2049.58,2037.3,2038.31,59296.44
41794,2037.99,2038.48,2012.91,2024.83,57467.55
41795,2019.44,2041.7,2016.18,2040.88,56376.14
41796,2040.86,2041.57,2022.16,2029.96,55124.24
41799,2024.94,2045.26,2023.2,2030.5,55139.84
41800,2033.21,2052.76,2026.39,2052.53,65406.1
41801,2049.13,2056.63,2045.41,2054.95,63177.39
41802,2051.58,2057.11,2045.96,2051.71,69306.42
41803,2049.21,2073.6,2048.62,2070.72,82546.98
41806,2070.7,2087.32,2069.44,2085.98,79953.08
41807,2080.48,2080.48,2064.67,2066.7,70923.26
41808,2064.38,2066.91,2051.75,2055.52,70472.93
41809,2054.62,2059.25,2017.65,2023.74,74628.94
41810,2013.41,2027.15,2010.53,2026.67,53224.27
41813,2026.23,2033.32,2022.92,2024.37,57772.73
41814,2023.7,2034.71,2021.75,2033.93,61684.91
41815,2030.43,2030.62,2018.36,2025.5,55989.14
41816,2025.66,2040.75,2025.31,2038.68,66534.28
41817,2031.91,2043.98,2025.07,2036.51,76710.58
41820,2038.61,2052.34,2038.53,2048.33,80011.17
41821,2051.23,2052.64,2041.94,2050.38,83499.76
41822,2049.49,2060.6,2044.04,2059.42,89304.98
41823,2051.63,2066.64,2048.08,2063.23,96182.47
41824,2062.36,2065.08,2054.22,2059.38,83596.44
41827,2058.13,2064.04,2050.89,2059.93,81471.31
41828,2058.13,2064.43,2047.2,2064.02,81584.45
41829,2061.64,2062.47,2037.6,2038.61,97183.5
41830,2036.54,2045.53,2034.96,2038.34,84748.63
41831,2033.87,2051.74,2033,2046.96,86253.72
41834,2047.74,2067.34,2044.9,2066.65,96357.02
41835,2065.9,2070.36,2059.68,2070.36,102893.91
41836,2068.34,2075.49,2061.57,2067.28,102029.81
41837,2062.89,2062.89,2046.19,2055.59,79106.28
41838,2047.5,2067.23,2046,2059.07,82510.26
41841,2057.77,2061.82,2049.18,2054.48,75706.18
41842,2050.5,2078.09,2049.82,2075.48,98702.44
41843,2074.2,2088.19,2072.23,2078.49,106702.13
41844,2079.63,2107.95,2079.63,2105.06,128677.98
41845,2108.71,2127.22,2106.71,2126.61,111411.58
41848,2135.25,2181.5,2135.25,2177.95,180414.43
41849,2179.83,2193.52,2172.1,2183.19,159282.5
41850,2178.18,2194.57,2177.24,2181.24,149566.54
41851,2179.54,2202.13,2173.9,2201.56,132438.45
41852,2194.17,2218.79,2184.64,2185.3,151884.03
41855,2190.04,2224.07,2186.92,2223.33,140088.82
41856,2224.63,2226.84,2206.85,2219.95,141474.53
41857,2212,2223.89,2192.99,2217.47,140362.85
41858,2216.66,2220.57,2185.76,2187.67,137306.46
41859,2188.71,2199.58,2180.6,2194.43,109728.99
41862,2199.43,2225.96,2198.31,2224.65,126096.84
41863,2222.7,2222.98,2210,2221.6,132393.98
41864,2223.05,2230.99,2202.44,2222.88,146490.78
41865,2221.54,2230.89,2204.38,2206.47,141706.66
41866,2207.23,2230.87,2203.24,2226.73,129406.9
41869,2229.8,2242.03,2228.13,2239.47,141492.85
41870,2242.34,2246.02,2227.93,2245.33,155445.47
41871,2241.66,2248.94,2233.89,2240.21,139628.05
41872,2239.57,2240.08,2211.63,2230.46,140879.63
41873,2228.97,2243.3,2225.27,2240.81,140353.02
41876,2241.1,2241.55,2222.01,2229.27,134450.24
41877,2225.29,2232.78,2200.62,2207.11,134123.07
41878,2207.03,2216.67,2204.05,2209.47,104090.41
41879,2210.48,2219.47,2194.86,2195.82,109266.62
41880,2198.95,2218.7,2193.26,2217.2,93043.87
41883,2220.13,2236.29,2217.69,2235.51,117215.9
41884,2239.68,2267.51,2234.38,2266.05,170931.78
41885,2268.4,2290.55,2268.1,2288.63,187558.38
41886,2290.03,2307.7,2283.28,2306.86,179385.89
41887,2311.31,2327.56,2307.45,2326.43,185839.82
41891,2328.43,2331.92,2315.89,2326.53,172908.5
41892,2318.5,2321.91,2306.42,2318.31,163454.53
41893,2315.73,2343.6,2304.6,2311.68,197232.66
41894,2308.35,2331.95,2302.77,2331.95,162102.9
41897,2330.19,2340.45,2321.59,2339.14,185393.63
41898,2341.03,2347.94,2293.87,2296.56,237659.25
41899,2298.98,2309.05,2282.8,2307.89,159121.79
41900,2303.85,2319.88,2297.93,2315.93,144518.53
41901,2312.98,2331.56,2305.52,2329.45,144345.46
41904,2323.55,2323.55,2284.38,2289.87,147841.74
41905,2289.09,2311.52,2289.02,2309.72,135396.86
41906,2302.23,2345.75,2297.88,2343.58,185690.67
41907,2352.87,2365.15,2336.81,2345.1,189260.38
41908,2339.29,2350.11,2329.96,2347.72,148220.82
41911,2353.71,2363.06,2346.58,2357.71,171130.88
41912,2361.32,2365.49,2354.27,2363.87,166933.42
41920,2368.58,2382.79,2354.29,2382.79,180337.58
41921,2383.86,2391.35,2367.11,2389.37,200271.76
41922,2380.75,2386.28,2365.08,2374.54,192248.24
41925,2366.43,2366.86,2341.12,2366.01,175425.07
41926,2362.8,2380.51,2349.19,2359.48,170160.08
41927,2358.23,2374.81,2344.37,2373.67,171766.75
41928,2361.13,2389.68,2353.41,2356.5,203805.89
41929,2352.78,2360.6,2312.83,2341.18,179433.17
41932,2346.05,2357.51,2340.46,2356.73,141820.26
41933,2355.03,2361.65,2337.55,2339.66,146786.32
41934,2339.22,2352.12,2324.59,2326.55,138524.54
41935,2322.32,2329.93,2297.33,2302.42,140596.5
41936,2303.08,2314.88,2296.66,2302.28,114330.7
41939,2293.57,2293.64,2279.84,2290.44,113379.98
41940,2294.01,2338.28,2294.01,2337.87,158147.95
41941,2343.72,2381.64,2339.71,2373.03,225067.07
41942,2371.89,2397.26,2365.92,2391.08,226611.18
41943,2393.18,2423.6,2384.48,2420.18,249915.44
41946,2425.23,2436.78,2418.17,2430.03,227196.59
41947,2428.27,2435.22,2417.22,2430.68,226503.89
41948,2432.17,2434.36,2415.5,2419.25,201859.41
41949,2419.62,2426.89,2401.75,2425.86,179644.37
41950,2427.9,2454.42,2407.44,2418.17,244157.57
41953,2436.63,2474.16,2428.19,2473.67,245233.68
41954,2483.65,2508.62,2445.96,2469.67,331257.38
41955,2454.6,2494.92,2444.81,2494.48,215738.62
41956,2495,2507.74,2471.41,2485.61,258311.92
41957,2477.97,2481.02,2457.05,2478.82,191924.99
41960,2506.86,2508.77,2472.45,2474.01,199264.9
41961,2474.18,2477.05,2449.81,2456.37,174659.49
41962,2452.15,2461.49,2442.71,2450.99,167069.38
41963,2443.28,2458.32,2437.48,2452.66,150799.9
41964,2452.64,2488.2,2446.65,2486.79,197809.79
41967,2505.53,2546.75,2495.52,2532.88,330291.39
41968,2532,2568.38,2527.08,2567.6,282168.8
41969,2572.65,2605.07,2570.4,2604.35,316521.25
41970,2615.37,2631.4,2599.11,2630.49,338960.83
41971,2629.63,2683.18,2622.06,2682.84,401951.17
41974,2691.73,2720.74,2668.84,2680.16,401120.19
41975,2667.82,2777.37,2665.69,2763.55,397238.91
41976,2768.68,2824.18,2733.87,2779.53,529777.44
41977,2783.47,2900.51,2772.43,2899.46,509218.56
41978,2926.57,2978.03,2813.05,2937.65,639191.04
41981,2907.82,3041.66,2879.85,3020.26,593478.08
41982,2992.49,3091.32,2834.59,2856.27,793361.28
41983,2855.94,2946.71,2807.68,2940.01,534989.95
41984,2912.35,2965.68,2892.61,2925.74,479801.44
41985,2929.36,2962.51,2914.96,2938.17,420410.24
41988,2921.45,2960.23,2890.9,2953.42,411487.14
41989,2953.81,3021.9,2943.91,3021.52,492716.19
41990,3031.95,3076.6,2993.33,3061.02,580338.62
41991,3062.8,3089.79,3030.32,3057.52,466524.51
41992,3053.08,3117.53,3018.42,3108.6,515580.29
41995,3129.27,3189.87,3090.51,3127.45,624481.47
41996,3085.08,3136.84,3025.67,3032.61,419467.71
41997,3039.21,3050.51,2934.91,2972.53,378726.75
41998,2992.46,3073.35,2969.87,3072.54,379017.7
41999,3078.01,3164.16,3064.18,3157.6,488915.1
42002,3212.56,3223.86,3126.94,3168.02,555904.38
42003,3160.8,3190.3,3130.35,3165.82,437263.26
42004,3172.6,3239.36,3157.26,3234.68,432319.84
42009,3258.63,3369.28,3253.88,3350.52,549760.13
42010,3330.8,3394.22,3303.18,3351.45,532398.46
42011,3326.65,3374.9,3312.21,3373.95,436416.7
42012,3371.96,3381.57,3285.1,3293.46,399230.3
42013,3276.97,3404.83,3267.51,3285.41,458648
42016,3258.21,3275.19,3191.58,3229.32,366273.06
42017,3223.54,3259.39,3214.41,3235.3,273588.77
42018,3242.34,3268.48,3193.98,3222.44,267204.53
42019,3224.07,3337.08,3207.55,3336.46,330610.53
42020,3343.6,3400.32,3340.49,3376.5,392253.89
42023,3189.73,3262.21,3095.07,3116.35,409885.98
42024,3114.56,3190.25,3100.48,3173.05,416295.2
42025,3189.09,3337,3178.34,3323.61,473758.66
42026,3327.32,3352.38,3293.98,3343.34,407874.08
42027,3357.1,3406.79,3328.29,3351.76,420979.52
42030,3347.26,3384.8,3321.32,3383.18,358427.46
42031,3389.85,3390.22,3290.22,3352.96,418298.88
42032,3325.72,3354.8,3294.66,3305.74,341564.29
42033,3259,3286.79,3234.24,3262.31,296424.51
42034,3273.75,3288.5,3210.31,3210.36,284265.66
42037,3148.14,3175.13,3122.57,3128.3,266849.97
42038,3156.09,3207.94,3129.73,3204.91,283355.97
42039,3212.82,3238.98,3171.14,3174.13,290155.17
42040,3251.21,3251.21,3135.82,3136.53,348266.94
42041,3120.09,3129.54,3052.94,3075.91,266502.78
42044,3063.51,3119.03,3049.11,3095.12,240719.68
42045,3090.49,3142.1,3084.25,3141.59,225084.91
42046,3145.77,3166.42,3139.05,3157.7,210862.54
42047,3157.96,3181.77,3134.24,3173.42,229691.58
42048,3186.81,3237.16,3182.79,3203.83,293017.66
42051,3206.14,3228.85,3195.88,3222.36,265950.69
42052,3230.88,3255.73,3230.77,3246.91,263340.05
42060,3256.48,3257.22,3215.55,3228.84,265143.34
42061,3222.15,3300.62,3202.19,3298.36,334347.49
42062,3296.83,3324.55,3291.01,3310.3,335019.58
42065,3332.72,3336.76,3298.67,3336.29,410259.55
42066,3317.7,3317.7,3260.43,3263.05,441593.47
42067,3264.18,3286.59,3250.48,3279.53,346789.76
42068,3264.09,3266.64,3221.67,3248.48,373580
42069,3248.04,3266.93,3234.53,3241.19,328344.16
42072,3224.31,3307.7,3198.37,3302.41,359927.52
42073,3289.09,3309.92,3277.1,3286.07,329955.97
42074,3289.59,3325.05,3278.47,3290.9,327573.06
42075,3314.81,3360.05,3300.49,3349.32,407192.38
42076,3359.49,3391.26,3352.15,3372.91,374041.41
42079,3391.16,3449.31,3377.09,3449.31,479355.3
42080,3469.6,3504.12,3459.69,3502.85,601500.67
42081,3510.5,3577.66,3503.85,3577.3,617366.98
42082,3576.02,3600.68,3546.84,3582.27,612249.66
42083,3587.08,3632.34,3569.38,3617.32,651771.97
42086,3640.1,3688.25,3635.49,3687.73,661574.59
42087,3692.57,3715.87,3600.7,3691.41,754884.74
42088,3680.95,3693.15,3634.56,3660.73,645498.94
42089,3641.94,3707.32,3615.01,3682.1,619515.58
42090,3686.13,3710.48,3656.83,3691.1,509298.46
42093,3710.61,3795.94,3710.61,3786.57,692125.38
42094,3822.99,3835.57,3737.04,3747.9,721294.98
42095,3748.34,3817.08,3742.21,3810.29,592418.3
42096,3827.69,3835.45,3775.89,3825.78,632028.93
42097,3803.38,3864.41,3792.21,3863.93,635651.33
42101,3899.42,3961.67,3891.73,3961.38,746424
42102,3976.53,4000.22,3903.65,3994.81,839159.3
42103,4006.13,4016.4,3900.03,3957.53,816710.91
42104,3947.49,4040.35,3929.32,4034.31,668504.19
42107,4072.72,4128.07,4057.29,4121.72,781667.33
42108,4125.78,4168.35,4091.26,4135.57,814645.18
42109,4135.65,4175.49,4069.01,4084.16,773125.89
42110,4055.92,4195.31,4031.24,4194.82,712082.43
42111,4254.72,4317.22,4238.91,4287.3,915633.02
42114,4301.35,4356,4190.68,4217.08,1147600.64
42115,4212.19,4294.38,4188.57,4293.62,862447.81
42116,4304.6,4400.19,4297.95,4398.49,976876.99
42117,4414.49,4444.41,4358.84,4414.51,963024.96
42118,4355.95,4416.38,4318.12,4393.69,916872.96
42121,4441.93,4529.74,4441.93,4527.4,975242.11
42122,4527.63,4572.39,4432.9,4476.22,1061172.1
42123,4446.12,4499.94,4398.64,4476.62,752401.79
42124,4483.01,4507.34,4441.05,4441.65,774349.18
42128,4441.34,4487.57,4387.43,4480.46,717540.8
42129,4479.85,4488.87,4282.24,4298.71,805566.08
42130,4311.64,4376.35,4187.37,4229.27,716536.19
42131,4197.9,4213.76,4108.01,4112.21,540206.27
42132,4152.98,4206.86,4099.04,4205.92,559648.64
42135,4231.27,4334.88,4187.82,4333.58,715246.59
42136,4342.37,4402.31,4317.98,4401.22,793463.74
42137,4402.38,4415.63,4342.48,4375.76,780754.94
42138,4372.82,4397.75,4329.04,4378.31,669882.3
42139,4366.82,4366.82,4278.55,4308.69,665965.63
42142,4277.9,4324.83,4260.51,4283.49,594559.49
42143,4285.78,4418.4,4285.78,4417.55,693812.61
42144,4434.98,4520.54,4432.28,4446.29,806080.51
42145,4456.44,4530.48,4438.26,4529.42,729080.64
42146,4584.98,4658.27,4562.99,4657.6,1007173.25
42149,4660.08,4814.67,4656.83,4813.8,1079295.62
42150,4854.85,4911.69,4779.08,4910.9,1138509.31
42151,4932.85,4958.16,4857.06,4941.71,1116261.76
42152,4943.74,4986.5,4614.24,4620.27,1247926.02
42153,4603.47,4698.19,4431.56,4611.74,955365.57
42156,4633.1,4829.5,4615.23,4828.74,934455.49
42157,4844.7,4911.57,4797.55,4910.53,998745.73
42158,4924.38,4942.07,4822.44,4909.98,1010179.9
42159,4912.94,4947.97,4647.41,4947.1,1052270.21
42160,5016.09,5051.63,4898.07,5023.1,1232300.67
42163,5045.69,5146.95,4997.48,5131.88,1309924.48
42164,5145.98,5147.45,5042.96,5113.53,1150808.58
42165,5049.2,5164.16,5001.49,5106.04,1005432.26
42166,5101.44,5122.46,5050.76,5121.59,974665.79
42167,5143.34,5178.19,5103.4,5166.35,1060164.61
42170,5174.42,5176.79,5048.74,5062.99,1064987.71
42171,5004.41,5029.68,4842.1,4887.43,895420.54
42172,4890.55,4983.66,4767.22,4967.9,830266.75
42173,4942.52,4966.77,4780.87,4785.36,785845.06
42174,4689.93,4744.08,4476.5,4478.36,685458.18
42178,4471.61,4577.94,4264.77,4576.49,693617.22
42179,4604.58,4691.77,4552.13,4690.15,815062.72
42180,4711.76,4720.7,4483.55,4527.78,865379.71
42181,4399.93,4456.9,4139.53,4192.87,787835.71
42184,4289.77,4297.47,3875.05,4053.03,904271.42
42185,4006.75,4279.97,3847.88,4277.22,941524.67
42186,4214.15,4317.05,4043.37,4053.7,838070.91
42187,4058.62,4080.39,3795.25,3912.77,736006.85
42188,3793.71,3927.13,3629.56,3686.92,648054.08
42191,3975.21,3975.21,3653.04,3775.91,943420.42
42192,3654.78,3750.57,3585.4,3727.12,776072.58
42193,3467.4,3599.25,3421.53,3507.19,700248.32
42194,3432.45,3748.48,3373.54,3709.33,673310.98
42195,3707.46,3959.22,3677.43,3877.8,680434.18
42198,3918.99,4030.19,3858.64,3970.39,782430.53
42199,3958.37,4035.43,3855.56,3924.49,830074.69
42200,3874.97,3914.27,3741.25,3805.7,700536.51
42201,3758.5,3877.51,3688.44,3823.18,569858.94
42202,3831.42,3994.48,3814.15,3957.35,593067.01
42205,3948.42,4021.33,3927.12,3992.11,688255.55
42206,3939.9,4041.82,3912.8,4017.67,646416.83
42207,3996.43,4042.34,3960.86,4026.05,678831.94
42208,4022.27,4132.61,4019.04,4123.92,743531.9
42209,4124.76,4184.45,4044.83,4070.91,843022.08
42212,3985.57,4051.16,3720.44,3725.56,721298.11
42213,3573.14,3762.53,3537.36,3663,685057.54
42214,3689.83,3792.07,3612.06,3789.17,557491.97
42215,3773.79,3844.37,3685.96,3705.77,615977.92
42216,3655.67,3729.51,3620.17,3663.73,460472.26
42219,3614.99,3648.94,3549.5,3622.91,445991.58
42220,3621.86,3757.03,3601.29,3756.55,464036.26
42221,3745.65,3782.35,3676.39,3694.57,483850.27
42222,3625.5,3710.57,3614.74,3661.54,357515.14
42223,3692.61,3756.74,3686.3,3744.2,445485.02
42226,3786.03,3943.62,3775.85,3928.42,652622.02
42227,3928.81,3970.34,3891.18,3927.91,712289.92
42228,3881.23,3937.77,3871.14,3886.32,597050.24
42229,3869.91,3955.79,3838.16,3954.56,578685.5
42230,3976.41,4000.68,3939.84,3965.34,647466.5
42233,3947.84,3994.54,3907.4,3993.67,626327.68
42234,3999.13,4006.34,3743.39,3748.16,722467.26
42235,3646.8,3811.43,3558.38,3794.11,599513.28
42236,3754.57,3788.01,3663.61,3664.29,501195.01
42237,3609.96,3652.84,3490.54,3507.74,450616.48
42240,3373.48,3388.36,3191.88,3209.91,358818.88
42241,3004.13,3123.03,2947.94,2964.97,358735.78
42242,2980.79,3092.04,2850.71,2927.29,461788.99
